record_id,rag,rag_role,authority_tier,category,jurisdiction,domain,document_type,document_title,source_url,chunk_index,text,content_hash,source_corpus
RAG2-01848,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,124,"b-rule (3) omitted by GSR 19, dt. 15-12-1977. 

 Drugs and Cosmetics Rules 1945 
40 

 (iii) registered in a medical register, 1[other than a register for the 
registration of Homoeopathic practitioner], of a State, who although not falling 
within sub-clause (i) or sub-clause (ii) is declared by a general or special order 
made by the State Government in this behalf as a person practising the modern 
scientific system of medicine for the purposes of this Act; or 

(iv) registered or eligible for registration in the register of dentists for a 
State under the Dentists Act, 1948 (16 of 1948); or 

(v) who is engaged in the practice of veterinary medicine and who 
possesses qualifications approved by the State Government;] 
2[(f) ―retail sale‖ means a sale 3[whether to a hospital, or dispensary, or a 
medical, educational or research institute or to any other person] other than a 
sale by way of wholesale dealing]; 
4[(g) ―sale by way of wholesale dealing‖ means sale to a person for the 
purpose of selling again and includes sale to a hospital, dispensary, medical, 
educational or research institution;] 
5[(h) ―Schedule‖ means a Schedule to these Rules;] 
6[(i) State Government in relation to a Union Territory means the 
Administrator thereof;",b2f623b2026ca9322d87508adc372267bd4d9df428e8f0f24e97b1ff9b7f9aa0,ayurvedic_corpus.csv
RAG2-01849,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,125,"tion;] 
5[(h) ―Schedule‖ means a Schedule to these Rules;] 
6[(i) State Government in relation to a Union Territory means the 
Administrator thereof; 

9[***] 

PART II 

3. Functions. 
THE CENTRAL DRUGS LABORATORY 

It shall be the function of the Laboratory

(i) to analyse or test such samples of drugs as may be sent to it under sub- 
section (2) of section 11, or under sub-section (4) of section 25 of the Act; 
7[* * * * *] 

(iii) to carry out such other duties as may be entrusted to it by the Central 
Government or, with the permission of the Central Government, by a State 
Government after consultation with the Drugs Technical Advisory Board. 
8[3A. (1)The functions of the Laboratory in respect of the following drugs or 
classes of drugs shall be carried out at the Central Research Institute, Kasauli, and the 
functions of the Director in respect of the said drugs or classes of drugs shall be 
exercised by the Director of the said Institute : 

(1) Sera. 

(2) Solution of serum proteins intended for injection. 

(3) Vaccines. 

(4) Toxins. 

(5) Antigens. 

1. Ins. by S.O. 2139, dt. 5-6-1972. 
2 Subs. by Notfn. No. F. 1-3/51-DS., dt. 15-11-1954. 
3. Ins. by G.S.R 681 (E), dt. 6-6-1988.",24d426e5f4a1f9a77edf4269da9e25118de90a3ddc1451ca2423d8a2bb14c918,ayurvedic_corpus.csv
RAG2-01850,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,126,". 

(5) Antigens. 

1. Ins. by S.O. 2139, dt. 5-6-1972. 
2 Subs. by Notfn. No. F. 1-3/51-DS., dt. 15-11-1954. 
3. Ins. by G.S.R 681 (E), dt. 6-6-1988. 
4. Subs. by Notfn. F-1-16/57, dt. 15.6.1957. 
5. Subs. by Notfn. No. F. 28-10/45-H (1), dt. 31-3-1957. 
6. Subs. by Notfn. No. F-1-16/57-D, dt. 15-6-1957. 
7. Cl. (ii) omitted, by Notfn. No. F-1-16/57-D, dt. 15-6-1957. 
8 Ins. by Notfn. No. F. 4-1 / 60-D, dt. 15-5-1961. 
9. Cl. (j) omitted by GSR 592(E), dt. 13-08-2008 

 Drugs and Cosmetics Rules 1945 
41 

 (6) Anti-toxins. 
(7) Sterilized surgical ligature and sterilised surgical suture. 
(8) Bacteriophages: 

1[Provided that the functions of the Director in respect of Oral Polio Vaccine shall 
be exercised by the Deputy Director and Head of the Polio Vaccine Testing 
Laboratory in case of Central Research Institute, Kasauli only.] 
2[(1A) The functions of the Laboratory in respect of Oral Polio Vaccine shall be 
carried out by the following Institutes and the functions of the Director in respect of 
the said drugs shall be exercised by the Director of the respective Institutes :- 
(a) Pasteur Institute of India, Coonoor. 

(b) Enterovirus Research Centre (Indian Council of Medic",691d989eb0223098aa55e8ffccc49e28bcbbfea7e643a04fd259723b15b5d6fe,ayurvedic_corpus.csv
RAG2-01851,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,127,"d by the Director of the respective Institutes :- 
(a) Pasteur Institute of India, Coonoor. 

(b) Enterovirus Research Centre (Indian Council of Medical Research), 
Haffkin Institute Compound, Parel, Bombay-400012.] 
3[(c) The National Institute of Biologicals, NOIDA.] 
4[(2) The functions of the Laboratory in respect of the following drugs or classes of 
drugs shall be carried out at the Indian Veterinary Research Institute, Izatnagar or 
Mukteshwar and the functions of the Director in respect of the said drugs or classes of 
drugs shall be exercised by the Director of either of the said institutes. 

(1) Anti-sera for veterinary use. 
(2) Vaccines for veterinary use. 
(3) Toxoids for veterinary use. 
(4) Diagnostic Antigens for veterinary use.] 

5[(3) The functions of the laboratory in respect of testing of condoms shall be 
carried out at the Central Drugs Testing Laboratory, Chennai, and the functions of 
the Director in respect of the said products shall be exercised by the Director of the 
said Laboratory.] 
6[(4)] The functions of the Laboratory in respect of the following drug shall be 
carried out at the Laboratory of the Serologist and Chemical Examiner to the 
Government of India, Calcutta and the functions of the Director in respect of the said 
drug shall be performed by the Serologist and Chemical Examiner of the said 
Laboratory :",96beaafb1686020022996f288322de25e365d1594143e9080953119c7f8fe406,ayurvedic_corpus.csv
RAG2-01852,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,128,"a and the functions of the Director in respect of the said 
drug shall be performed by the Serologist and Chemical Examiner of the said 
Laboratory : 

 VDRL Antigen. 
 7[(5) The function of the Laboratory in respect of Intra-Utrine Devices and Falope 
Rings shall be carried out at the Central Drugs Testing Laboratory, Thane, 
Maharashtra and the functions of the Director in respect of the said devices shall be 
exercised by the Director of the said Laboratory.] 

1. Subs. by G.S.R.445(E), dt. 30-4-1992. Earlier Ins. by G.S.R.62(E), dt. 15-2-1982. 
2. Ins. by G.S.R. 445(E), dt. 30-4-1992. 
3. Ins. by G.S.R.249(E), dt. 4-4-2002. 
4. Ins. by Notfn. No. F.-1-6/62-D, dt. 2-7-1969. 
5. Sub. By G.S.R. 651(E), dt. 9-9-2009, earlier Ins. by S. O. No. 2139, dt. 12-8-1972. 
6. Sub-rule (4) omitted and sub-rule (5) renumbered as sub-rule (4) by Notfn. No. G.S.R. 62(E), 
dt. 15-2-1982. 
7. Subs. by G.S.R 242(E), dt. 18-3-1998. Earlier Ins. by G.S.R. No. 865 (E), dt. 25-10-1990. 
 Drugs and Cosmetics Rules 1945 
42 

1[(6) The functions of the Laboratory in respect of human blood and human blood 
products including components, to test for freedom of HIV antibodies, shall be 
carried out by the",62af4e0d04fb662a61f567c8142b96c8d9b2d751ec49c423bfcd08cdb58ee278,ayurvedic_corpus.csv
RAG2-01853,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,129,"oratory in respect of human blood and human blood 
products including components, to test for freedom of HIV antibodies, shall be 
carried out by the following Institutes/Hospitals and the functions of the Director in 
respect of the above mentioned products shall be exercised by the head of the 
respective Institute, namely:- 
(a) National Institute for Communicable Disease, Department of 
Microbiology, Delhi. 
(b) National Institute of Virology, Pune 
(c) Centre of Advanced Research in Virology, Christian Medical College, 
Vellore.] 
2[(7) The functions of the Laboratory in respect of Homoeopathic medicines shall 
be carried out at the Homoeopathy Pharmacopoeia Laborato ry, Ghaziabad and the 
functions of the Director in respect of the Homoeopathic medicines shall be exercised 
by the Director of the laboratory.] 
3[(8) (a) The functions of the Laboratory in respect of the following kits or class of 
drugs shall be carried out at the National Institute of Biologicals, Noida and the 
functions of the Director in respect of the said drugs or class of drugs shall be 
exercised by the Director of the said institute. 
(b) The kits or class of drugs referred to in clause (a) are- 
(1) Blood grouping reagents.",4e6f645a5a14ae7a6b17cc7a6fe65aca61a00e386aae862fd74739976a4904b5,ayurvedic_corpus.csv
RAG2-01854,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,130,"hall be 
exercised by the Director of the said institute. 
(b) The kits or class of drugs referred to in clause (a) are- 
(1) Blood grouping reagents. 
(2) Diagnostic kits for human immunodeficiency virus, Hepatitis B Surface Antigen 
and Hepatitis C Virus. 
(3) Blood products- 
(a) Human Albumin; 
(b) Human Normal Immunoglobulin (intramuscular and intravenous); 
(c) Human Coagulation Factor VIII; 
(d) Human Coagulation Factor IX; 
(e) Plasma Protein Fractionation; 
(f) Fibrin Sealant Kit; 
(g) Anti Inhibitor Coagulation complex. 
(4) Recombinant products such as- 
(a) Recombinant insulin and insulin analogue; 
(b) r-erythropoietin (EPO); 
(c) r-Granulocyte Colony stimulating Factor (G-CSF). 
(5) Biochemical kits- 
(a) Glucose Test Strips; 
(b) Fully Automated analyzer based glucose reagents.] 

4. Despatch of samples for test or analysis.- (1) Samples for test or analysis under 
sub-section (4) of section 25 of the Act shall be sent by registered post in a sealed 
packet, enclosed, together with a memorandum in Form 1, in an outer cover 
addressed to the Director. 
(2) The packet as well as the outer cover, shall be marked with a distinguishing 
number. 
(3) A copy of the memorandum in Form 1 and a specimen impression of the seal used 
to seal the packet shall be sent separately by registered post to the Director.",19fb9c89e491519e86aaa203efcade441caf94c270c6f2a36c48070811ed741b,ayurvedic_corpus.csv
RAG2-01855,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,131,"the memorandum in Form 1 and a specimen impression of the seal used 
to seal the packet shall be sent separately by registered post to the Director. 

5. Recording of condition of seals. 
On receipt of the packet, it shall be opened by an officer authorised in writing in that 
behalf by the Director who shall record the condition of the seal on the packet. 
 1. Ins. by G.S.R 16(E), dt. 10-1-1990. 2. Ins. by G.S.R 246(E), dt. 1-5-1991. 
3. Sub. by G.S.R. No. 908(E), dt. 4-4-2014. Earlier Ins. by G.S.R. No. 249 (E), dt. 4-4-2002.
 Drugs and Cosmetics Rules 1945 
43 

6. Report of result of test or analysis. After test or analysis the result of the test or
analysis, together with full protocols of the tests applied, shall be supplied forthwith 
to the sender in Form 2. 
7. Fees. The fees for test and analysis shall be those specified in Schedule B.
8. Signature of certificates. Certificates issued under these Rules by the
Laboratory shall be signed by the Director or by an officer authorised by the Central 
Government by Notification in the Official Gazette to sign such certificates. 

1[PART III 

[RULES 9 to 20- omitted by SRO. 2136 dated 15-06-1957] 

PART IV 
2[IMPORT AND REGISTRATION]",0fdd9b318e3ed9930a80004d2c55b5381f82ebbd096c89b9165442ed2ff774ea,ayurvedic_corpus.csv
RAG2-01856,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,132,"ficial Gazette to sign such certificates. 

1[PART III 

[RULES 9 to 20- omitted by SRO. 2136 dated 15-06-1957] 

PART IV 
2[IMPORT AND REGISTRATION] 

21. In this Part.– 

3[(a) ―import licence‖ means either a licence in Form 10 to import drugs 4[* * 
*]; excluding those specified in Schedule X, or a licence in Form 10-A to 
import drugs specified in Schedule X;] 

(b) ―licensing authority‖ means the authority appointed by the Central 
Government to perform the duties of the licensing authority under these Rules and 
includes any person to whom the powers of a licensing authority may be 
delegated under Rule 22; 

(c) ―licence for examination, test or analysis‖ means a licence in Form 11 to 
import small quantities of drugs the import of which is otherwise prohibited, for 
the purpose of examination, test or analysis; 

5[(d) ―manufacturer‖ includes a manufacturer of drugs, who may be a 
Company or a unit or a body corporate or any other establishment in a country 
other than India, having its drugs manufacturing facilities duly approved by the 
National Regulatory Authority of that country, and who also has a free sale 
approval of the drugs approved by the said authority in the concerned country, and 
/or in other major countries;",3797a4b43a575ce66618b2bb4f5f818dcce723c263e226a906d8e6341f8d8123,ayurvedic_corpus.csv
RAG2-01857,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,133,"ntry, and who also has a free sale 
approval of the drugs approved by the said authority in the concerned country, and 
/or in other major countries; 

(e) ―Registration Certificate‖ means a certificate issued under Rule 27A by 
the licensing authority in Form 41 for registration of the premises and the drugs 
manufactured by the manufacturer meant for import into and use in India.] 

22. The licensing authority may with the approval of the Central Government by an 
order in writing delegate the 2[power to sign licences and Registration Certificate and] 
such other powers as may be specified in the order to any other person under his 
control. 

1. Part III (Rules 9 to 20) omitted by Notfn. No. F. 1-16/57-D (SRO 2136), dt. 15-6-1957. 
2. Sub. by G.S.R 604 (E), dt. 24-8-2001. 
3. Subs. by G.S.R 462 (E),dt. 22-6-1982. 
4. Omitted by G.S.R 604 (E), dt. 24-8-2001. 
5. Ins. by G.S.R 604 (E), dt. 24-8-2001.
 Drugs and Cosmetics Rules 1945 
44 

1[23. Import licences.–An import licence in Form 10 shall be required for 2 [import 
of drugs], excluding those specified in Schedule X, and an import licence in Form 10- 
A shall be required for the import of drugs specified in Schedule X.] 

2[24.",dc0ee0e56e2c5660166c81c1828cf44bdb3e8eb2086206afd166c9c56f2bb6b0,ayurvedic_corpus.csv
RAG2-01858,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,134,"luding those specified in Schedule X, and an import licence in Form 10- 
A shall be required for the import of drugs specified in Schedule X.] 

2[24. Form and manner of application for import licence.– (1) An application for 
an import licence shall be made to the licensing authori ty in Form 8 for drugs 
excluding those specified in Schedule X, and in Form 8A for drugs specified in 
Schedule X, either by the manufacturer himself having a valid wholesale licence for 
sale or distribution of drugs under these Rules, or by the manufacturer‘s agent in 
India either having a valid licence under the Rules to manufacture for sale of a drug 
or having a valid wholesale licence for sale or distribution of drugs under these Rules, 
and shall be accompanied by a licence fee of one thousand rupees for a single drug 
and an additional fee at the rate of one hundred rupees for each additional drug and by 
an undertaking in Form 9 duly signed by or on behalf of the manufacturer: 

Provided that in the case of any subsequent application made by the same importer 
for import licence for drugs manufactured by the same manufacturer, the fee to 
accompany each such application shall be one hundred rupees for each drug:",83f964b45a3519823a45577695b934751fcda0c62a6cf0edd3be7e193ac8b8b0,ayurvedic_corpus.csv
RAG2-01859,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,135,"mport licence for drugs manufactured by the same manufacturer, the fee to 
accompany each such application shall be one hundred rupees for each drug: 

(2) Any application for import licence in Form 8 or Form 8-A, as the case may be, 
shall be accompanied by a copy of Registration Certificate issued in Form 41 under 
Rule 27A: 

Provided that in case of emergencies the licensing authority may, with the 
approval of the Central Government, issue an import licence in Form 10 or 10A, as 
the case may be, without the issuance of Registration Certificate under Rule 27A, for 
reasons to be recorded in writing. 

3[Provided further that Registration certificate shall not be required to be 
accompanied with an application for an import licence under the Rules for the import 
of in-vitro diagnostic kits and regents, except for the diagnostic kits notified from 
time to time under sub-clause (iv) of clause (b) of section 3.] 

(3) A fee of two hundred and fifty rupees shall be paid for a duplicate copy of the 
licence issued under this Rule, if the original is defaced, damaged or lost.] 

4[24A. Form and manner of application for Registration C ertificate.—(1) An 
application for issue of a",8e6e40f2c8235babafdb40c953706aaef73a79ae962ad1c6a41863863576e7f1,ayurvedic_corpus.csv
RAG2-01860,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,136,"the original is defaced, damaged or lost.] 

4[24A. Form and manner of application for Registration C ertificate.—(1) An 
application for issue of a Registr ation Ce rtificate sh all be made to the licensing 
authority in Form 40, either by the manufacturer himself, having a valid wholesale 
licence for sale or distribution of drugs under these rules, or by his authorised agent 
in India, either having a valid licence under the rules to manufacture for sale of a drug 
or having a valid wholesale licence for sale or distribution of drugs under these rules, 
and shall be accompanied by the fee specified in sub-rule (3) and the informations and 
undertakings specified in Schedules D-I and D -II duly signed by or on behalf of the 
manufacturer. 

1. Subs. by G.S.R. 462 (E), dt. 22-6-1982. 
2. Subs. by G.S.R 604 (E), dt. 24-8-2001. 
3. Ins. by G.S.R. 35(E), dt. 20.1.2005. 
4. Ins. by G.S.R 604 (E), dt. 24-08-2001.
 Drugs and Cosmetics Rules 1945 
45 

(2) The authorisation by a manufacturer to his agent in India shall be documented 
by a power of attorney executed and authenticated either in India before a First Class 
Magistrate, or in the co untry of or igin before such an equivalent authority, the 
certificate of which is attested by the Indian Embassy of the said country, and the 
original of the same shall be furnished along with the application for Registration 
Certificate.",46ce1207bbdec017ec862db12458fad28cfdfecc1a6bc8c955f212819a109603,ayurvedic_corpus.csv
RAG2-01861,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,137,"by the Indian Embassy of the said country, and the 
original of the same shall be furnished along with the application for Registration 
Certificate. 
(3) (i) A fee of one thousand and five hundred US dollars 1[or its equivalent in 
Indian rupees] shall be paid along with the application in Form 40 as registration fee 
for his premises meant for manufacturing of drugs intended for import into and use in 
India 
(ii) A fee of one thousand US dollars 1[or its equivalent in Indian rupees] shall be 
paid along with the application in Form 40 for the registration of a single drug meant 
for import into and use in India and an additional fee at the rate of one thousand US 
dollars for each additional drug: 

Provided that in the case of any subsequent application for registration of 
additional drugs by the same manufacturer, the fee to accompany shall be one 
thousand US dollars 1[or its equivalent in Indian rupees] for each drug. 

(4) The fees shall be paid through a Challan in the Bank of Baroda, Kas turba 
Gandhi Marg, New Delhi-110001 or any other branch or branches of Bank of Baroda, 
or any other bank, as notified, from time to time, by the Central Government, to be 
credited under the Head of Account ―0210-Medical and Public Health, 04-Public 
Health, 104-Fees and Fines‖:",104b9677579ffa3d94a0873d7042b9af6dedbf2f626a755554abd08d78050e58,ayurvedic_corpus.csv
RAG2-01862,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,138,"o time, by the Central Government, to be 
credited under the Head of Account ―0210-Medical and Public Health, 04-Public 
Health, 104-Fees and Fines‖: 

Provided that in the case of any direct payment of fees by a manufacturer in the 
country of origin, the fees shall be paid through Electronic Clearance System (ECS) 
from any bank in the country of origin to the Bank of Baroda, Kasturba Gandhi Marg, 
New Delhi, through the Electronic Code of the bank in the Head of Account ―0210- 
Medical and Public Health, 04- Public Health, 104-Fee and Fines‖, and the original 
receipt of the said transfer shall be treated as an equivalent to the bank challan, 
subject to the approval by the Bank of Baroda that they have received the payment. 

(5) The applicant shall be liable for the payment of a fee of five thousand US 
dollars 1[or its equivalent in Indian rupees] for expenditure as may be required for 
inspection or visit of the manufacturing premises or drugs, by the licensing authority 
or by any other persons to whom powers have been delegated in this behalf by the 
licensing authority under Rule 22. 

(6) The applicant shall be liable for the payment of testing fees directly to a testing 
laboratory approved by the Central Government in India or abroad, as may be 
required for examination, tests and analysis of drug.",da869df4e2a761f2a74e00fc17539a637997ed9c1bec5911f7b1330d16fe7fd4,ayurvedic_corpus.csv
RAG2-01863,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,139,"ectly to a testing 
laboratory approved by the Central Government in India or abroad, as may be 
required for examination, tests and analysis of drug. 
(7) A fee of three hundred US dollars 1[or its equivalent in Indian rupees] shall be 
paid for a duplicate copy of the Registration Certificate, if the original is defaced, 
damaged or lost. 

(8) No Registration Certificate shall be required under these Rules in respect of an 
inactive bulk substance to be used for a drug formulation, with or without 
pharmacopoeial conformity.] 

1. Ins. by G.S.R. 35(E), dt. 20.1.2005.
 Drugs and Cosmetics Rules 1945 
46 

25. Licences for import of drugs manufactured by one manufacturer.– (1) A single 
application may be made, and a single licence may be issued, in respect of the import 
of more than one drug or class of drugs manufactured by the same manufacturer: 

1[Provided that the drugs or classes of drugs are manufactured at one factory or 
more than one factory functioning conjointly as a single manufacturing unit: 

Provided further that if a single manufacturer has two or more factories situated in 
different places manufacturing the same or different drugs a separate licence shall be 
required in respect of the drugs manufactured by each such factory.]",7d6c4733db384b78a50c89665069b99098edf3e47f1ae2562e90fda97d63bf55,ayurvedic_corpus.csv
RAG2-01864,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,140,"nt places manufacturing the same or different drugs a separate licence shall be 
required in respect of the drugs manufactured by each such factory.] 

2[* * * * *] 

3[25A. Condition to be satisfied before a licence in Form 10 or Form 10-A is
granted. (1) A licence in Form 10 or in Form 10-A shall be granted by the licensing
authority having regard to– 

(i) the premises, where the imported substances will be stocked, are 
equipped with proper storage accommodation for preserving the properties of the 
drugs to which the licence applies; and 

(ii) the occupation, trade or business ordinarily carried out by the 
applicant: 

Provided that the licensing authority may refuse to grant a licence in Form 10-A 
in respect of any applicant where he is satisfied,-- 

(a) that the applicant has not complied with the provisions of the Act or 
these rules; or 

(b) that by reasons of— 
4[(i) his conviction under the Act or these Rules or the Narcotic Drugs 
and Psychotropic Substances Act, 1985 (61 of 1985) or the rules made 
thereunder;] 

(ii) previous suspension or cancellation of the licence granted to him; 

he is not a fit person to whom licence shall be granted. 

(2) Any person who i",44a2e5421fe107cde2e047b25e7bbf808953c6dc324e52211fbb5356fa174962,ayurvedic_corpus.csv
